,ID,Name,Status,Latitude,Longitude,Maximum.Wind,date_time,diff,rapid_int,i,n,persistence,product,Initial.Max,speed,speed_z,speed_m,Jday,Maximum.Wind_p,Latitude_p,Longitude_p,i_p,year,month,season,distance_travelled_km,speed_p,speed_z_p,distance_travelled_km_p,Maximum.Wind_step_2,Maximum.Wind_step_3,Maximum.Wind_step_1,Maximum.Wind_step_4,Maximum.Wind_step_5,diff_step_1,diff_step_2,diff_step_3,diff_step_4,diff_step_5,rapid_int_step_1,rapid_int_step_2,rapid_int_step_3,rapid_int_step_4,rapid_int_step_5
76,AL011986,             ANDREW, TS,32.8,-76.9,45,6/7/1986 6:00,5.0,0.0,10,16,0.0,0.0,45.0,11.2316728,0.035501371000000004,9.266243887,96,,31.9,-77.8,,1986,6,3,131.00491234193854,,,,45,45,45,45,40,0,0,0,0,-5,0.0,0.0,0.0,0.0,0.0
77,AL011986,             ANDREW, TS,33.6,-76.0,45,6/7/1986 12:00,0.0,0.0,11,16,0.0,0.0,45.0,15.162510199999998,0.035963623,9.266243887,96,,32.8,-76.9,,1986,6,3,122.16860694216336,,,,45,45,45,40,,0,0,0,-5,,0.0,0.0,0.0,0.0,
78,AL011986,             ANDREW, TS,34.3,-75.0,45,6/7/1986 18:00,0.0,0.0,12,16,0.0,0.0,45.0,21.09240364,0.036280672,9.266243887,96,,33.6,-76.0,,1986,6,3,120.69063151200756,,,,45,40,45,,,0,0,-5,,,0.0,0.0,0.0,,
79,AL011986,             ANDREW, TS,35.2,-73.9,45,6/8/1986 0:00,0.0,0.0,13,16,0.0,0.0,45.0,20.21011421,0.036823443,9.266243887,95,,34.3,-75.0,,1986,6,3,141.8259040547986,,,,40,,45,,,0,-5,,,,0.0,0.0,,,
80,AL011986,             ANDREW, TS,36.3,-72.7,45,6/8/1986 6:00,0.0,0.0,14,16,0.0,0.0,45.0,21.85302781,0.037275413,9.266243887,95,,35.2,-73.9,,1986,6,3,163.36094291089697,,,,,,40,,,-5,,,,,0.0,,,,
81,AL011986,             ANDREW, TS,37.9,-71.0,40,6/8/1986 12:00,-5.0,0.0,15,16,0.0,0.0,45.0,25.41471115,0.037647052,9.266243887,95,,36.3,-72.7,,1986,6,3,233.19332225355222,,,,,,,,,,,,,,,,,,
82,AL011987,            UNNAMED, TD,21.2,-68.5,25,5/24/1987 12:00,,,1,31,,,,,,,110,,,,,1987,5,2,,,,,25,25,25,30,30,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0
83,AL011987,            UNNAMED, TD,21.5,-69.0,25,5/24/1987 18:00,,,2,31,,,25.0,156.03473780000002,0.039198967,9.266243887,110,25,21.2,-68.5,1,1987,5,2,61.59671233503447,,,,25,30,25,30,30,0,0,5,5,5,0.0,0.0,0.0,0.0,0.0
84,AL011987,            UNNAMED, TD,22.0,-69.5,25,5/25/1987 0:00,,,3,31,,,25.0,167.7208803,0.039718047,9.266243887,109,25,21.5,-69.0,2,1987,5,2,75.8794037797723,156.03473780000002,0.039198967,61.59671233503447,30,30,25,30,30,0,5,5,5,5,0.0,0.0,0.0,0.0,0.0
85,AL011987,            UNNAMED, TD,22.6,-69.5,25,5/25/1987 6:00,,,4,31,0.0,0.0,25.0,11.36564662,0.027266057000000003,9.266243887,109,25,22.0,-69.5,3,1987,5,2,66.7169559867354,167.7208803,0.039718047,75.8794037797723,30,30,30,30,30,5,5,5,5,5,0.0,0.0,0.0,0.0,0.0
86,AL011987,            UNNAMED, TD,23.3,-69.3,30,5/25/1987 12:00,5.0,0.0,5,31,0.0,0.0,25.0,11.06047901,0.027577236,9.266243887,109,25,22.6,-69.5,4,1987,5,2,80.48528151440063,11.36564662,0.027266057000000003,66.7169559867354,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87,AL011987,            UNNAMED, TD,24.0,-69.0,30,5/25/1987 18:00,5.0,0.0,6,31,5.0,150.0,30.0,12.16691931,0.028089128999999997,9.266243887,109,30,23.3,-69.3,5,1987,5,2,83.61944819072527,11.06047901,0.027577236,80.48528151440063,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
88,AL011987,            UNNAMED, TD,24.6,-68.8,30,5/26/1987 0:00,5.0,0.0,7,31,5.0,150.0,30.0,13.65276374,0.028692091,9.266243887,108,30,24.0,-69.0,6,1987,5,2,69.72779682526617,12.16691931,0.028089128999999997,83.61944819072527,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89,AL011987,            UNNAMED, TD,25.3,-69.0,30,5/26/1987 6:00,5.0,0.0,8,31,0.0,0.0,30.0,12.76856415,0.029379621,9.266243887,108,30,24.6,-68.8,7,1987,5,2,80.40568055243239,13.65276374,0.028692091,69.72779682526617,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,AL011987,            UNNAMED, TD,26.0,-69.4,30,5/26/1987 12:00,0.0,0.0,9,31,0.0,0.0,30.0,12.04611705,0.030049607000000002,9.266243887,108,,25.3,-69.0,,1987,5,2,87.55614330796843,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,AL011987,            UNNAMED, TD,25.7,-69.4,30,5/26/1987 18:00,0.0,0.0,10,31,0.0,0.0,30.0,13.91241444,0.030609615,9.266243887,108,,26.0,-69.4,,1987,5,2,33.3584779933677,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,AL011987,            UNNAMED, TD,26.5,-68.8,30,5/27/1987 0:00,0.0,0.0,11,31,0.0,0.0,30.0,4.992989295,0.031245967000000003,9.266243887,107,,25.7,-69.4,,1987,5,2,107.25064214814708,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,AL011987,            UNNAMED, TD,26.8,-69.6,30,5/27/1987 6:00,0.0,0.0,12,31,0.0,0.0,30.0,6.806580368,0.031863664,9.266243887,107,,26.5,-68.8,,1987,5,2,86.21991266859307,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,AL011987,            UNNAMED, TD,26.1,-69.9,30,5/27/1987 12:00,0.0,0.0,13,31,0.0,0.0,30.0,10.3274918,0.031601245,9.266243887,107,,26.8,-69.6,,1987,5,2,83.36970882144908,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,AL011987,            UNNAMED, TD,25.8,-69.6,30,5/27/1987 18:00,0.0,0.0,14,31,0.0,0.0,30.0,9.860823431,0.032293247000000004,9.266243887,107,,26.1,-69.9,,1987,5,2,44.86082084528245,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,AL011987,            UNNAMED, TD,25.4,-69.7,30,5/28/1987 0:00,0.0,0.0,15,31,0.0,0.0,30.0,9.266243887,0.032546285,9.266243887,106,,25.8,-69.6,,1987,5,2,45.5943895906778,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,AL011987,            UNNAMED, TD,25.3,-70.1,30,5/28/1987 6:00,0.0,0.0,16,31,0.0,0.0,30.0,6.69770365,0.031950361000000004,9.266243887,106,,25.4,-69.7,,1987,5,2,41.704815646928886,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,AL011987,            UNNAMED, TD,25.3,-70.8,30,5/28/1987 12:00,0.0,0.0,17,31,0.0,0.0,30.0,6.240063424,0.031689105,9.266243887,106,,25.3,-70.1,,1987,5,2,70.37049502137766,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,AL011987,            UNNAMED, TD,25.3,-71.7,30,5/28/1987 18:00,0.0,0.0,18,31,0.0,0.0,30.0,9.25785156,0.031335361,9.266243887,106,,25.3,-70.8,,1987,5,2,90.4762836257655,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,AL011987,            UNNAMED, TD,25.4,-72.5,30,5/29/1987 0:00,0.0,0.0,19,31,0.0,0.0,30.0,13.40383949,0.031245967000000003,9.266243887,105,,25.3,-71.7,,1987,5,2,81.15554698402529,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,AL011987,            UNNAMED, TD,25.5,-73.3,30,5/29/1987 6:00,0.0,0.0,20,31,0.0,0.0,30.0,14.26581091,0.031245967000000003,9.266243887,105,,25.4,-72.5,,1987,5,2,81.0895793846071,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,AL011987,            UNNAMED, TD,25.6,-74.1,30,5/29/1987 12:00,0.0,0.0,21,31,0.0,0.0,30.0,13.52036427,0.031245967000000003,9.266243887,105,,25.5,-73.3,,1987,5,2,81.02337044789795,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,AL011987,            UNNAMED, TD,25.7,-75.0,30,5/29/1987 18:00,0.0,0.0,22,31,0.0,0.0,30.0,13.50934915,0.031335361,9.266243887,105,,25.6,-74.1,,1987,5,2,90.89601764278682,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,AL011987,            UNNAMED, TD,25.8,-75.7,30,5/30/1987 0:00,0.0,0.0,23,31,0.0,0.0,30.0,14.32648295,0.031424372,9.266243887,104,,25.7,-75.0,,1987,5,2,70.98339423366338,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,AL011987,            UNNAMED, TD,25.8,-76.5,30,5/30/1987 6:00,0.0,0.0,24,31,0.0,0.0,30.0,13.48719831,0.031513,9.266243887,104,,25.8,-75.7,,1987,5,2,80.08858055719524,,,,30,30,30,30,25,0,0,0,0,-5,0.0,0.0,0.0,0.0,0.0
106,AL011987,            UNNAMED, TD,25.9,-77.3,30,5/30/1987 12:00,0.0,0.0,25,31,0.0,0.0,30.0,12.55331032,0.031601245,9.266243887,104,,25.8,-76.5,,1987,5,2,80.82329777451801,,,,30,30,30,25,,0,0,0,-5,,0.0,0.0,0.0,0.0,
107,AL011987,            UNNAMED, TD,25.8,-78.5,30,5/30/1987 18:00,0.0,0.0,26,31,0.0,0.0,30.0,13.37453399,0.031689105,9.266243887,104,,25.9,-77.3,,1987,5,2,120.59561651315884,,,,30,25,30,,,0,0,-5,,,0.0,0.0,0.0,,
108,AL011987,            UNNAMED, TD,25.3,-79.4,30,5/31/1987 0:00,0.0,0.0,27,31,0.0,0.0,30.0,16.68498615,0.031689105,9.266243887,103,,25.8,-78.5,,1987,5,2,106.03329588270829,,,,25,,30,,,0,-5,,,,0.0,0.0,,,
109,AL011987,            UNNAMED, TD,24.7,-80.2,30,5/31/1987 6:00,0.0,0.0,28,31,0.0,0.0,30.0,18.40820705,0.031776578,9.266243887,103,,25.3,-79.4,,1987,5,2,104.64633483572246,,,,,,25,,,-5,,,,,0.0,,,,
110,AL011987,            UNNAMED, TD,24.6,-80.6,25,5/31/1987 12:00,-5.0,0.0,29,31,0.0,0.0,30.0,17.51780991,0.031689105,9.266243887,103,,24.7,-80.2,,1987,5,2,41.92619774195199,,,,,,,,,,,,,,,,,,
111,AL011988,            ALBERTO, TD,32.0,-77.5,20,8/5/1988 18:00,,,1,13,,,,,,,36,,,,,1988,8,3,,,,,20,25,20,25,25,0,0,5,5,5,0.0,0.0,0.0,0.0,0.0
112,AL011988,            ALBERTO, TD,32.8,-76.2,20,8/6/1988 0:00,,,2,13,,,20.0,75.12495447,0.030517206,9.266243887,35,20,32.0,-77.5,1,1988,8,3,151.02569432005865,,,,25,25,20,25,30,0,5,5,5,10,0.0,0.0,0.0,0.0,0.0
113,AL011988,            ALBERTO, TD,34.0,-75.2,20,8/6/1988 6:00,,,3,13,,,20.0,89.74160947,0.030424425,9.266243887,35,20,32.8,-76.2,2,1988,8,3,162.54655582049313,75.12495447,0.030517206,151.02569432005865,25,25,25,30,35,5,5,5,10,15,0.0,0.0,0.0,0.0,0.0
114,AL011988,            ALBERTO, TD,35.2,-74.6,25,8/6/1988 12:00,,,4,13,0.0,0.0,20.0,25.745845199999998,0.036342757,9.266243887,35,20,34.0,-75.2,3,1988,8,3,144.2921550645414,89.74160947,0.030424425,162.54655582049313,25,30,25,35,35,0,0,5,10,10,0.0,0.0,0.0,0.0,0.0
115,AL011988,            ALBERTO, TD,37.0,-73.5,25,8/6/1988 18:00,5.0,0.0,5,13,5.0,125.0,25.0,25.40852772,0.036823443,9.266243887,35,25,35.2,-74.6,4,1988,8,3,223.2158489797849,25.745845199999998,0.036342757,144.2921550645414,30,35,25,35,35,0,5,10,10,10,0.0,0.0,0.0,0.0,0.0
116,AL011988,            ALBERTO, TD,38.7,-72.4,25,8/7/1988 0:00,5.0,0.0,6,13,5.0,125.0,25.0,30.61269242,0.037490518,9.266243887,34,25,37.0,-73.5,5,1988,8,3,212.2707963182916,25.40852772,0.036823443,223.2158489797849,35,35,30,35,35,5,10,10,10,10,0.0,0.0,0.0,0.0,0.0
117,AL011988,            ALBERTO, TD,40.0,-70.8,30,8/7/1988 6:00,10.0,0.0,7,13,0.0,0.0,25.0,36.29053276,0.038091816,9.266243887,34,25,38.7,-72.4,6,1988,8,3,199.54991264106772,30.61269242,0.037490518,212.2707963182916,35,35,35,35,,5,5,5,5,,0.0,0.0,0.0,0.0,
118,AL011988,            ALBERTO, TS,41.5,-69.0,35,8/7/1988 12:00,10.0,0.0,8,13,5.0,150.0,30.0,33.99798584,0.038868156,9.266243887,34,30,40.0,-70.8,7,1988,8,3,225.40073708977695,36.29053276,0.038091816,199.54991264106772,35,35,35,,,0,0,0,,,0.0,0.0,0.0,,
119,AL011988,            ALBERTO, TS,43.0,-67.5,35,8/7/1988 18:00,10.0,0.0,9,13,10.0,350.0,35.0,35.40478515,0.039460554,9.266243887,34,,41.5,-69.0,,1988,8,3,207.50742833174868,,,,35,,35,,,0,0,,,,0.0,0.0,,,
120,AL011988,            ALBERTO, TS,45.0,-65.5,35,8/8/1988 0:00,10.0,0.0,10,13,5.0,175.0,35.0,36.01120791,0.03981992,9.266243887,33,,43.0,-67.5,,1988,8,3,273.93021674190976,,,,,,35,,,0,,,,,0.0,,,,
121,AL011988,            ALBERTO, TS,47.0,-63.0,35,8/8/1988 6:00,5.0,0.0,11,13,0.0,0.0,35.0,40.11393867,0.040132657,9.266243887,33,,45.0,-65.5,,1988,8,3,294.4965670417217,,,,,,,,,,,,,,,,,,
122,AL011989,            UNNAMED, TD,20.7,-94.3,25,6/15/1989 18:00,,,1,7,,,,,,,88,,,,,1989,6,3,,,,,25,25,25,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
123,AL011989,            UNNAMED, TD,20.9,-94.0,25,6/16/1989 0:00,,,2,7,,,25.0,364.236693,0.040039748,9.266243887,87,25,20.7,-94.3,1,1989,6,3,38.30189540217296,,,,25,25,25,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
124,AL011989,            UNNAMED, TD,20.9,-93.9,25,6/16/1989 6:00,,,3,7,,,25.0,391.26038700000004,0.039549471,9.266243887,87,25,20.9,-94.0,2,1989,6,3,10.387879631522718,364.236693,0.040039748,38.30189540217296,25,25,25,25,,0,0,0,0,,0.0,0.0,0.0,0.0,
125,AL011989,            UNNAMED, TD,20.6,-93.8,25,6/16/1989 12:00,,,4,7,0.0,0.0,25.0,3.9294072030000002,0.026740797,9.266243887,87,25,20.9,-93.9,3,1989,6,3,34.941534964881015,391.26038700000004,0.039549471,10.387879631522718,25,25,25,,,0,0,0,,,0.0,0.0,0.0,,
126,AL011989,            UNNAMED, TD,20.1,-93.7,25,6/16/1989 18:00,0.0,0.0,5,7,0.0,0.0,25.0,3.275836682,0.026951887,9.266243887,87,25,20.6,-93.8,4,1989,6,3,56.566487913810356,3.9294072030000002,0.026740797,34.941534964881015,25,,25,,,0,0,,,,0.0,0.0,,,
127,AL011989,            UNNAMED, TD,19.6,-93.6,25,6/17/1989 0:00,0.0,0.0,6,7,0.0,0.0,25.0,7.613522765,0.026951887,9.266243887,86,25,20.1,-93.7,5,1989,6,3,56.57264354141978,3.275836682,0.026951887,56.566487913810356,,,25,,,0,,,,,0.0,,,,
128,AL011989,            UNNAMED, TD,19.2,-93.7,25,6/17/1989 6:00,0.0,0.0,7,7,0.0,0.0,25.0,9.428259316,0.026634762000000003,9.266243887,86,25,19.6,-93.6,6,1989,6,3,45.697819466043526,7.613522765,0.026951887,56.57264354141978,,,,,,,,,,,,,,,
129,AL011990,            UNNAMED, TD,18.8,-84.0,25,5/24/1990 18:00,,,1,7,,,,,,,110,,,,,1990,5,2,,,,,25,25,25,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
130,AL011990,            UNNAMED, TD,19.7,-84.0,25,5/25/1990 0:00,,,2,7,,,25.0,84.32278159,0.025556775,9.266243887,109,25,18.8,-84.0,1,1990,5,2,100.07543398010272,,,,25,25,25,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
131,AL011990,            UNNAMED, TD,20.7,-83.7,25,5/25/1990 6:00,,,3,7,,,25.0,84.86812596,0.025116786000000002,9.266243887,109,25,19.7,-84.0,2,1990,5,2,115.51790273743403,84.32278159,0.025556775,100.07543398010272,25,25,25,25,,0,0,0,0,,0.0,0.0,0.0,0.0,
132,AL011990,            UNNAMED, TD,21.8,-83.3,25,5/25/1990 12:00,,,4,7,0.0,0.0,25.0,17.79918091,0.024671899,9.266243887,109,25,20.7,-83.7,3,1990,5,2,129.14781688493593,84.86812596,0.025116786000000002,115.51790273743403,25,25,25,,,0,0,0,,,0.0,0.0,0.0,,
133,AL011990,            UNNAMED, TD,23.0,-82.8,25,5/25/1990 18:00,0.0,0.0,5,7,0.0,0.0,25.0,20.38241908,0.025665997000000003,9.266243887,109,25,21.8,-83.3,4,1990,5,2,142.9918487332792,17.79918091,0.024671899,129.14781688493593,25,,25,,,0,0,,,,0.0,0.0,,,
134,AL011990,            UNNAMED, TD,24.0,-82.2,25,5/26/1990 0:00,0.0,0.0,6,7,0.0,0.0,25.0,22.67421818,0.026740797,9.266243887,108,25,23.0,-82.8,5,1990,5,2,126.91561255759564,20.38241908,0.025665997000000003,142.9918487332792,,,25,,,0,,,,,0.0,,,,
135,AL011990,            UNNAMED, TD,24.0,-82.2,25,5/26/1990 6:00,0.0,0.0,7,7,0.0,0.0,25.0,22.44380376,0.02788539,9.266243887,108,25,24.0,-82.2,6,1990,5,2,0.0,22.67421818,0.026740797,126.91561255759564,,,,,,,,,,,,,,,
136,AL011991,                ANA, TD,31.3,-79.7,25,7/2/1991 18:00,5.0,0.0,14,25,0.0,0.0,20.0,13.92147211,0.034947143,9.266243887,71,,30.9,-80.3,,1991,7,3,72.40034021108015,,,,25,30,25,30,40,0,0,5,5,15,0.0,0.0,0.0,0.0,0.0
137,AL011991,                ANA, TD,31.5,-79.0,25,7/3/1991 0:00,5.0,0.0,15,25,5.0,125.0,25.0,13.28514884,0.035296757000000005,9.266243887,70,,31.3,-79.7,,1991,7,3,70.06048279569208,,,,30,30,25,40,45,0,5,5,15,20,0.0,0.0,0.0,0.0,1.0
138,AL011991,                ANA, TD,32.5,-77.4,25,7/3/1991 6:00,5.0,0.0,16,25,5.0,125.0,25.0,11.7079539,0.035635618,9.266243887,70,,31.5,-79.0,,1991,7,3,187.421349037292,,,,30,40,30,45,45,5,5,15,20,20,0.0,0.0,0.0,1.0,1.0
139,AL011991,                ANA, TD,33.9,-75.4,30,7/3/1991 12:00,10.0,0.0,17,25,0.0,0.0,25.0,21.23636029,0.035898896,9.266243887,70,,32.5,-77.4,,1991,7,3,242.60619132517635,,,,40,45,30,45,45,0,10,15,15,15,0.0,0.0,0.0,0.0,0.0
140,AL011991,                ANA, TD,35.2,-73.4,30,7/3/1991 18:00,5.0,0.0,18,25,5.0,150.0,30.0,35.80850791,0.036027912,9.266243887,70,,33.9,-75.4,,1991,7,3,233.32673955295945,,,,45,45,40,45,45,10,15,15,15,15,0.0,0.0,0.0,0.0,0.0
141,AL011991,                ANA, TS,36.2,-70.7,40,7/4/1991 0:00,15.0,0.0,19,25,5.0,150.0,30.0,39.66067027,0.036646532,9.266243887,69,,35.2,-73.4,,1991,7,3,267.95422478206115,,,,45,45,45,45,40,5,5,5,5,0,0.0,0.0,0.0,0.0,0.0
142,AL011991,                ANA, TS,37.1,-67.8,45,7/4/1991 6:00,20.0,0.0,20,25,10.0,400.0,40.0,41.52975998,0.037437426,9.266243887,69,,36.2,-70.7,,1991,7,3,277.3782569134204,,,,45,45,45,40,,0,0,0,-5,,0.0,0.0,0.0,0.0,
143,AL011991,                ANA, TS,37.6,-64.7,45,7/4/1991 12:00,15.0,0.0,21,25,15.0,675.0,45.0,45.43927978,0.038091816,9.266243887,69,,37.1,-67.8,,1991,7,3,279.58966018067434,,,,45,40,45,,,0,0,-5,,,0.0,0.0,0.0,,
144,AL011991,                ANA, TS,37.9,-61.1,45,7/4/1991 18:00,15.0,0.0,22,25,5.0,225.0,45.0,46.30449543,0.038541886000000004,9.266243887,69,,37.6,-64.7,,1991,7,3,318.24701573620126,,,,40,,45,,,0,-5,,,,0.0,0.0,,,
145,AL011991,                ANA, TS,38.0,-57.5,45,7/5/1991 0:00,5.0,0.0,23,25,0.0,0.0,45.0,49.79774955,0.038906813,9.266243887,68,,37.9,-61.1,,1991,7,3,315.8330681942199,,,,,,40,,,-5,,,,,0.0,,,,
146,AL011991,                ANA, TS,37.5,-54.2,40,7/5/1991 6:00,-5.0,0.0,24,25,0.0,0.0,45.0,52.83356842,0.03909298,9.266243887,68,,38.0,-57.5,,1991,7,3,295.39979540662534,,,,,,,,,,,,,,,,,,
147,AL011993,            UNNAMED, TD,21.5,-84.0,25,5/31/1993 12:00,,,1,11,,,,,,,103,,,,,1993,5,2,,,,,25,25,25,30,30,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0
148,AL011993,            UNNAMED, TD,22.3,-82.0,25,5/31/1993 18:00,,,2,11,,,25.0,190.5712753,0.031601245,9.266243887,103,25,21.5,-84.0,1,1993,5,2,224.69599729952148,,,,25,30,25,30,30,0,0,5,5,5,0.0,0.0,0.0,0.0,0.0
149,AL011993,            UNNAMED, TD,23.2,-80.3,25,6/1/1993 0:00,,,3,11,,,25.0,179.50215369999998,0.031601245,9.266243887,102,25,22.3,-82.0,2,1993,6,3,201.00492925873726,190.5712753,0.031601245,224.69599729952148,30,30,25,30,30,0,5,5,5,5,0.0,0.0,0.0,0.0,0.0
150,AL011993,            UNNAMED, TD,24.5,-79.0,25,6/1/1993 6:00,,,4,11,0.0,0.0,25.0,35.40449637,0.027577236,9.266243887,102,25,23.2,-80.3,3,1993,6,3,195.89218294430754,179.50215369999998,0.031601245,201.00492925873726,30,30,30,30,,5,5,5,5,,0.0,0.0,0.0,0.0,
151,AL011993,            UNNAMED, TD,25.4,-77.5,30,6/1/1993 12:00,5.0,0.0,5,11,0.0,0.0,25.0,32.6544512,0.028392167000000003,9.266243887,102,25,24.5,-79.0,4,1993,6,3,181.33835398066137,35.40449637,0.027577236,195.89218294430754,30,30,30,,,0,0,0,,,0.0,0.0,0.0,,
152,AL011993,            UNNAMED, TD,26.1,-75.8,30,6/1/1993 18:00,5.0,0.0,6,11,5.0,150.0,30.0,31.2189003,0.029282467000000003,9.266243887,102,30,25.4,-77.5,5,1993,6,3,187.20588646823597,32.6544512,0.028392167000000003,181.33835398066137,30,,30,,,0,0,,,,0.0,0.0,,,
153,AL011993,            UNNAMED, TD,26.7,-74.0,30,6/2/1993 0:00,5.0,0.0,7,11,5.0,150.0,30.0,30.632630100000004,0.030517206,9.266243887,101,30,26.1,-75.8,6,1993,6,3,191.28652798214034,31.2189003,0.029282467000000003,187.20588646823597,,,30,,,0,,,,,0.0,,,,
154,AL011993,            UNNAMED, TD,27.8,-71.8,30,6/2/1993 6:00,5.0,0.0,8,11,0.0,0.0,30.0,31.52726347,0.031335361,9.266243887,101,30,26.7,-74.0,7,1993,6,3,249.50792702821164,30.632630100000004,0.030517206,191.28652798214034,,,,,,,,,,,,,,,
155,AL011994,            ALBERTO, TD,21.7,-83.6,25,6/30/1994 6:00,,,1,31,,,,,,,73,,,,,1994,6,3,,,,,30,30,25,30,30,0,5,5,5,5,0.0,0.0,0.0,0.0,0.0
156,AL011994,            ALBERTO, TD,21.6,-84.3,25,6/30/1994 12:00,,,2,31,,,25.0,146.6071915,0.033911937999999996,9.266243887,73,25,21.7,-83.6,1,1994,6,3,73.1949378715915,,,,30,30,30,30,30,5,5,5,5,5,0.0,0.0,0.0,0.0,0.0
157,AL011994,            ALBERTO, TD,21.6,-85.2,30,6/30/1994 18:00,,,3,31,,,25.0,172.42453390000003,0.034140672999999996,9.266243887,73,25,21.6,-84.3,2,1994,6,3,93.04765569149909,146.6071915,0.033911937999999996,73.1949378715915,30,30,30,30,35,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
158,AL011994,            ALBERTO, TD,21.5,-85.6,30,7/1/1994 0:00,,,4,31,5.0,150.0,30.0,13.81114531,0.027783011,9.266243887,72,30,21.6,-85.2,3,1994,7,3,42.837166077827696,172.42453390000003,0.034140672999999996,93.04765569149909,30,30,30,35,35,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0
159,AL011994,            ALBERTO, TD,22.0,-86.1,30,7/1/1994 6:00,5.0,0.0,5,31,5.0,150.0,30.0,11.24228015,0.027680291,9.266243887,72,30,21.5,-85.6,4,1994,7,3,75.8794037797723,13.81114531,0.027783011,42.837166077827696,30,35,30,35,40,0,0,5,5,10,0.0,0.0,0.0,0.0,0.0
160,AL011994,            ALBERTO, TD,22.5,-86.4,30,7/1/1994 12:00,5.0,0.0,6,31,0.0,0.0,30.0,8.584580743,0.027680291,9.266243887,72,30,22.0,-86.1,5,1994,7,3,63.59489637778993,11.24228015,0.027680291,75.8794037797723,35,35,30,40,45,0,5,5,10,15,0.0,0.0,0.0,0.0,0.0
161,AL011994,            ALBERTO, TD,23.0,-86.7,30,7/1/1994 18:00,0.0,0.0,7,31,0.0,0.0,30.0,11.53700086,0.027577236,9.266243887,72,30,22.5,-86.4,6,1994,7,3,63.54088593587774,8.584580743,0.027680291,63.59489637778993,35,40,35,45,45,5,5,10,15,15,0.0,0.0,0.0,0.0,0.0
162,AL011994,            ALBERTO, TS,23.7,-87.1,35,7/2/1994 0:00,5.0,0.0,8,31,0.0,0.0,30.0,10.59463196,0.028089128999999997,9.266243887,71,30,23.0,-86.7,7,1994,7,3,87.89765653699439,11.53700086,0.027577236,63.54088593587774,40,45,35,45,50,0,5,10,10,15,0.0,0.0,0.0,0.0,0.0
163,AL011994,            ALBERTO, TS,24.4,-87.5,35,7/2/1994 6:00,5.0,0.0,9,31,5.0,175.0,35.0,12.61894654,0.028592465,9.266243887,71,,23.7,-87.1,,1994,7,3,87.796394987005,,,,45,45,40,50,55,5,10,10,15,20,0.0,0.0,0.0,0.0,1.0
164,AL011994,            ALBERTO, TS,25.5,-87.5,40,7/2/1994 12:00,10.0,0.0,10,31,5.0,175.0,35.0,14.64112504,0.02908709,9.266243887,71,,24.4,-87.5,,1994,7,3,122.31441930901478,,,,45,50,45,55,45,5,5,10,15,5,0.0,0.0,0.0,0.0,0.0
165,AL011994,            ALBERTO, TS,26.5,-86.9,45,7/2/1994 18:00,15.0,0.0,11,31,5.0,200.0,40.0,17.01625495,0.029764645,9.266243887,71,,25.5,-87.5,,1994,7,3,126.33260289388987,,,,50,55,45,45,,0,5,10,0,,0.0,0.0,0.0,0.0,
166,AL011994,            ALBERTO, TS,27.7,-86.8,45,7/3/1994 0:00,10.0,0.0,12,31,10.0,450.0,45.0,20.09614378,0.030424425,9.266243887,70,,26.5,-86.9,,1994,7,3,133.800549391456,,,,55,45,50,,,5,10,0,,,0.0,0.0,0.0,,
